doi,licenseURL,licenseQID,start,end,qid,wdLicenseQID
10.1155/2014/569087,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33893855,http://www.wikidata.org/entity/Q14947546
10.1155/2014/903764,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33892695,http://www.wikidata.org/entity/Q14947546
10.1155/2014/837421,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q38233058,http://www.wikidata.org/entity/Q14947546
10.1155/2014/812973,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q38262524,http://www.wikidata.org/entity/Q14947546
10.1155/2014/381917,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q27027738,http://www.wikidata.org/entity/Q14947546
10.1155/2014/392398,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q42733299,http://www.wikidata.org/entity/Q14947546
10.1155/2014/123010,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q38232084,http://www.wikidata.org/entity/Q14947546
10.1155/2014/857292,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q51232787,http://www.wikidata.org/entity/Q14947546
10.1155/2014/950472,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q26823130,http://www.wikidata.org/entity/Q14947546
10.1155/2014/504045,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q26828588,http://www.wikidata.org/entity/Q14947546
10.1155/2014/248935,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q26996318,http://www.wikidata.org/entity/Q14947546
10.1155/2014/132702,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33890763,http://www.wikidata.org/entity/Q14947546
10.1155/2014/971417,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q38236603,http://www.wikidata.org/entity/Q14947546
10.1155/2014/503596,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q30837881,http://www.wikidata.org/entity/Q14947546
10.1155/2014/468959,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q42181162,http://www.wikidata.org/entity/Q14947546
10.1155/2014/308654,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33890818,http://www.wikidata.org/entity/Q14947546
10.1155/2014/908636,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33890707,http://www.wikidata.org/entity/Q14947546
10.1155/2014/104658,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q30434498,http://www.wikidata.org/entity/Q14947546
10.1186/1472-6947-14-54,http://creativecommons.org/licenses/by/2.0,Q19125117,2014-06-20T00:00:00Z,,Q35191709,http://www.wikidata.org/entity/Q19125117
10.1155/2014/920742,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33849930,http://www.wikidata.org/entity/Q14947546
10.1155/2014/831364,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q26859111,http://www.wikidata.org/entity/Q14947546
10.1155/2014/363756,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q26852662,http://www.wikidata.org/entity/Q14947546
10.1155/2014/561426,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33871380,http://www.wikidata.org/entity/Q14947546
10.1155/2014/270302,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q26851134,http://www.wikidata.org/entity/Q14947546
10.1155/2014/104535,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q27002584,http://www.wikidata.org/entity/Q14947546
10.1155/2014/702473,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33876247,http://www.wikidata.org/entity/Q14947546
10.1155/2014/406731,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33862052,http://www.wikidata.org/entity/Q14947546
10.1155/2014/410341,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q27026608,http://www.wikidata.org/entity/Q14947546
10.1155/2014/963484,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q26995110,http://www.wikidata.org/entity/Q14947546
10.1155/2014/428038,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33849713,http://www.wikidata.org/entity/Q14947546
10.1155/2014/561971,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q59100489,http://www.wikidata.org/entity/Q14947546
10.1155/2014/752103,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q38229567,http://www.wikidata.org/entity/Q14947546
10.1155/2014/160951,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q27011519,http://www.wikidata.org/entity/Q14947546
10.1155/2014/525891,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q26851850,http://www.wikidata.org/entity/Q14947546
10.1155/2014/252645,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q59075135,http://www.wikidata.org/entity/Q14947546
10.1155/2014/567183,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33849748,http://www.wikidata.org/entity/Q14947546
10.1155/2014/410423,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q27024890,http://www.wikidata.org/entity/Q14947546
10.1155/2014/841798,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q26859053,http://www.wikidata.org/entity/Q14947546
10.1155/2014/710781,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33821039,http://www.wikidata.org/entity/Q14947546
10.1155/2014/150845,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-06-12T00:00:00Z,,Q38228349,http://www.wikidata.org/entity/Q14947546
10.1155/2014/743868,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33810499,http://www.wikidata.org/entity/Q14947546
10.1155/2014/985408,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33821302,http://www.wikidata.org/entity/Q14947546
10.1155/2014/526895,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33850028,http://www.wikidata.org/entity/Q14947546
10.1155/2014/569819,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q27006827,http://www.wikidata.org/entity/Q14947546
10.1155/2014/740926,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33820962,http://www.wikidata.org/entity/Q14947546
10.1155/2014/832704,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q41470238,http://www.wikidata.org/entity/Q14947546
10.1155/2014/109786,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33821312,http://www.wikidata.org/entity/Q14947546
10.1155/2014/934038,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q41474606,http://www.wikidata.org/entity/Q14947546
10.1155/2014/154561,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33850015,http://www.wikidata.org/entity/Q14947546
10.1155/2014/198539,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q38228353,http://www.wikidata.org/entity/Q14947546
10.1155/2014/502143,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q38228354,http://www.wikidata.org/entity/Q14947546
10.1155/2014/871609,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q38228356,http://www.wikidata.org/entity/Q14947546
10.1155/2014/817852,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q27004688,http://www.wikidata.org/entity/Q14947546
10.1155/2014/602526,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q26829452,http://www.wikidata.org/entity/Q14947546
10.1155/2014/318481,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33809976,http://www.wikidata.org/entity/Q14947546
10.1155/2014/827849,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q51837887,http://www.wikidata.org/entity/Q14947546
10.1155/2014/780386,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q27021507,http://www.wikidata.org/entity/Q14947546
10.1155/2014/260381,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q30435096,http://www.wikidata.org/entity/Q14947546
10.1155/2014/249784,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33804933,http://www.wikidata.org/entity/Q14947546
10.1155/2014/907272,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33804489,http://www.wikidata.org/entity/Q14947546
10.1155/2014/874021,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33796627,http://www.wikidata.org/entity/Q14947546
10.1155/2014/154106,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33805315,http://www.wikidata.org/entity/Q14947546
10.1155/2014/319634,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33804038,http://www.wikidata.org/entity/Q14947546
10.1155/2014/341603,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33804067,http://www.wikidata.org/entity/Q14947546
10.1155/2014/124730,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33805069,http://www.wikidata.org/entity/Q14947546
10.1155/2014/326545,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q38227889,http://www.wikidata.org/entity/Q14947546
10.1155/2014/451042,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q55109994,http://www.wikidata.org/entity/Q14947546
10.1155/2014/216806,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q42103653,http://www.wikidata.org/entity/Q14947546
10.1155/2014/364207,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33852902,http://www.wikidata.org/entity/Q14947546
10.1155/2014/717919,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33852683,http://www.wikidata.org/entity/Q14947546
10.1155/2014/438675,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q42071747,http://www.wikidata.org/entity/Q14947546
10.1155/2014/981867,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33852678,http://www.wikidata.org/entity/Q14947546
10.1155/2014/384912,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q27496060,http://www.wikidata.org/entity/Q14947546
10.1155/2014/137919,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33849720,http://www.wikidata.org/entity/Q14947546
10.1155/2014/153808,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q42181187,http://www.wikidata.org/entity/Q14947546
10.1155/2014/537826,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q28655998,http://www.wikidata.org/entity/Q14947546
10.1155/2014/325129,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33865593,http://www.wikidata.org/entity/Q14947546
10.1186/1471-2288-14-76,http://creativecommons.org/licenses/by/2.0,Q19125117,2014-06-06T00:00:00Z,,Q27026398,http://www.wikidata.org/entity/Q19125117
10.1155/2014/107217,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33790940,http://www.wikidata.org/entity/Q14947546
10.1155/2014/824630,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q38226289,http://www.wikidata.org/entity/Q14947546
10.1155/2014/375423,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q40998532,http://www.wikidata.org/entity/Q14947546
10.1155/2014/290687,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33790831,http://www.wikidata.org/entity/Q14947546
10.1155/2014/932757,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q28388439,http://www.wikidata.org/entity/Q14947546
10.1155/2014/394264,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q40997969,http://www.wikidata.org/entity/Q14947546
10.1155/2014/815981,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33796598,http://www.wikidata.org/entity/Q14947546
10.1155/2014/209810,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q59074956,http://www.wikidata.org/entity/Q14947546
10.1155/2014/185416,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q27000411,http://www.wikidata.org/entity/Q14947546
10.1155/2014/318030,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q38226821,http://www.wikidata.org/entity/Q14947546
10.1155/2014/901308,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q30364423,http://www.wikidata.org/entity/Q14947546
10.1155/2014/462740,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q35201232,http://www.wikidata.org/entity/Q14947546
10.1155/2014/214748,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q38225878,http://www.wikidata.org/entity/Q14947546
10.1155/2014/307106,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q21284720,http://www.wikidata.org/entity/Q14947546
10.1155/2014/521691,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q38225880,http://www.wikidata.org/entity/Q14947546
10.1155/2014/527895,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q26824814,http://www.wikidata.org/entity/Q14947546
10.1155/2014/750602,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q38225882,http://www.wikidata.org/entity/Q14947546
10.1155/2014/247218,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33787078,http://www.wikidata.org/entity/Q14947546
10.1155/2014/820385,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q27011813,http://www.wikidata.org/entity/Q14947546
10.1155/2014/160692,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33786922,http://www.wikidata.org/entity/Q14947546
10.1155/2014/563786,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q27028022,http://www.wikidata.org/entity/Q14947546
10.1155/2014/215471,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33765986,http://www.wikidata.org/entity/Q14947546
10.1155/2014/703256,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q30435445,http://www.wikidata.org/entity/Q14947546
10.1186/2008-2231-22-46,http://creativecommons.org/licenses/by/2.0,Q19125117,2014-06-02T00:00:00Z,,Q33749569,http://www.wikidata.org/entity/Q19125117
10.1155/2014/326803,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33764981,http://www.wikidata.org/entity/Q14947546
10.1155/2014/210241,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33765975,http://www.wikidata.org/entity/Q14947546
10.1155/2014/910751,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33766563,http://www.wikidata.org/entity/Q14947546
10.1155/2014/525097,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33767845,http://www.wikidata.org/entity/Q14947546
10.1155/2014/590214,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q26824361,http://www.wikidata.org/entity/Q14947546
10.1155/2014/856352,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q55647223,http://www.wikidata.org/entity/Q14947546
10.1155/2014/420380,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q40788541,http://www.wikidata.org/entity/Q14947546
10.1155/2014/521586,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33786861,http://www.wikidata.org/entity/Q14947546
10.1155/2014/459823,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q26862688,http://www.wikidata.org/entity/Q14947546
10.1155/2014/936196,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33786769,http://www.wikidata.org/entity/Q14947546
10.1155/2014/656370,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q21284676,http://www.wikidata.org/entity/Q14947546
10.1155/2014/145289,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q38226287,http://www.wikidata.org/entity/Q14947546
10.1155/2014/598654,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33786718,http://www.wikidata.org/entity/Q14947546
10.1155/2014/837215,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q59100955,http://www.wikidata.org/entity/Q14947546
10.1155/2014/534969,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33786788,http://www.wikidata.org/entity/Q14947546
10.1155/2014/263604,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q26999057,http://www.wikidata.org/entity/Q14947546
10.1155/2014/187896,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33786667,http://www.wikidata.org/entity/Q14947546
10.1155/2014/152087,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33787072,http://www.wikidata.org/entity/Q14947546
10.1155/2014/780616,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q55058368,http://www.wikidata.org/entity/Q14947546
10.1155/2014/380607,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q26849694,http://www.wikidata.org/entity/Q14947546
10.1155/2014/482906,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q40723858,http://www.wikidata.org/entity/Q14947546
10.1155/2014/734675,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33993079,http://www.wikidata.org/entity/Q14947546
10.1155/2014/146832,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q21284734,http://www.wikidata.org/entity/Q14947546
10.1155/2014/145342,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q40723530,http://www.wikidata.org/entity/Q14947546
10.1155/2014/768758,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q40724369,http://www.wikidata.org/entity/Q14947546
10.1155/2014/167035,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33757791,http://www.wikidata.org/entity/Q14947546
10.1155/2014/920492,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q27015893,http://www.wikidata.org/entity/Q14947546
10.1155/2014/546596,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q33758636,http://www.wikidata.org/entity/Q14947546
10.1155/2014/674063,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q26991479,http://www.wikidata.org/entity/Q14947546
10.1155/2014/716579,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q38225147,http://www.wikidata.org/entity/Q14947546
10.1155/2014/203601,http://creativecommons.org/licenses/by/3.0/,Q14947546,2014-01-01T00:00:00Z,,Q38225877,http://www.wikidata.org/entity/Q14947546
